CharName,Line,LastNamedChar,LastButOneNamedChar,location
UnknownChar780,I'd be careful if I were you.,Repede,Yuri,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0012_040
UnknownChar781,"The current's pretty crazy around here, thanks to the ocean tides. If you fell in, you'd be swept off in a jiffy!",Repede,Yuri,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0012_040
UnknownChar782,The water in this river is a mixture of ocean water and fresh water that runs down from the mountains. All of the rivers around here are like that.,Yuri,Repede,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0012_040
UnknownChar783,"Come to think of it, the body of the magistrate that they say was dumped into this river washed up over in Heliord.",Karol,Yuri,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0012_040
UnknownChar784,That just goes to show you how far the current can carry things that fall in.,Karol,Yuri,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0012_040
UnknownChar785,Huh? For what ... ?,Karol,Judith,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0012_040
UnknownChar786,Wh-what is it?,Karol,Judith,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0012_060
UnknownChar787,"Oh, this? I found it by the riverside.",Yuri,Karol,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0012_060
UnknownChar788,But I ... ,Yuri,Yuri,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0012_060
UnknownChar789,Well ... I couldn't accept money for it.,Raven,Yuri,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0012_060
UnknownChar790,"But you know, I guess I'd be willing to part with this if you gave me a small bird feather.",Raven,Yuri,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0012_060
UnknownChar791,Hold it!,Yuri,Raven,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0012_060
UnknownChar792,I'll be taking that necklace. Even if I have to use force ... ,Yuri,Raven,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0012_060
UnknownChar793,"No, I mustn't use force. Perhaps I'll persuade her to give it to me.",Yuri,Raven,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0012_060
UnknownChar794,But I won't let you all have it!,Yuri,Raven,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0012_060
UnknownChar795,"Well then if I get here with that small bird feather first, will you give it to me?",Karol,Yuri,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0012_060
UnknownChar796,I don't care which one of you gets it. I'll give the necklace to the first person who brings a small bird feather to me.,Karol,Yuri,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0012_060
UnknownChar797,"All right, I'm off. Farewell!",Karol,Yuri,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0012_060
UnknownChar798,Dash ... !,Karol,Yuri,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0012_060
UnknownChar799,"My, that was quick.",Yuri,,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0012_070
UnknownChar800,"Oh well. I had really taken a liking to it ... but anyway, here you go.",Yuri,,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0012_070
UnknownChar801,"Wait wait wait! I brought it too! Here you go, a small bird feather!",Karol,Yuri,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0012_070
UnknownChar802,"But I promised I'd give the necklace to the person who came back with the item first, so I already gave it to them.",Karol,Karol,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0012_070
UnknownChar803,W-what! Y-you're not going to give it to me?! But I must have it!,Karol,Karol,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0012_070
UnknownChar804,Damn ... damn it! It looks like I'll have to use force ... ,Yuri,Karol,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0012_070
UnknownChar805,"A-ack, no, violence isn't the solution ... ",Repede,Yuri,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0012_070
UnknownChar806," ... Hah ... I give up ... oh, but, if only ... ",Repede,Yuri,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0012_070
UnknownChar807,Rhianna ... !,Yuri,Raven,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0012_080
UnknownChar808,"Hey! You! Rhianna, how do you know these people ... ?",Judith,Rhianna,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0012_080
UnknownChar809,"What..? Oh, so that's why you were ... ",Rhianna,Judith,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0012_080
UnknownChar810,I'm an old friend of hers!,Raven,Rhianna,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0012_080
UnknownChar811,I've been out looking for your necklace.,Rhianna,Raven,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0012_080
UnknownChar812,The necklace that you said was a memento of your father ... ,Rhianna,Raven,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0012_080
UnknownChar813,But I couldn't find it ... ,Rhianna,Raven,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0012_080
UnknownChar814,You did that for me ... ?,Raven,Rhianna,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0012_080
UnknownChar815,"Hey, good to see you. Looking for more work?",Karol,,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0013_010
UnknownChar816,"Unfortunately, I don't have any jobs for you right now.",Karol,,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0013_010
UnknownChar817,Stop right there!!!,Yuri,Rita,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0013_080
UnknownChar818,"Well now, if it isn't the Brave Pizzeria.",,,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0014_010
UnknownChar819,You're gonna have to forgive me. Never been very good with names.,Karol,,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0014_010
UnknownChar820,Here for more work?,Karol,,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0014_010
UnknownChar821,"So you're up to it, huh?",Karol,,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0014_010
UnknownChar822,"Well let's see here ... Oh, right. There is that one thing ... Hmm ... ",Karol,,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0014_010
UnknownChar823,Nah ... It's just that this one's come as a direct request from the Union itself.,Judith,Karol,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0014_010
UnknownChar824,Not necessarily.,Karol,Judith,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0014_010
UnknownChar825,More likely that the client isn't too familiar with the way the Union and the guilds work.,Karol,Judith,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0014_010
UnknownChar826,This person approached the Union directly about getting a hold of this guild they mention here.,Karol,Yuri,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0014_010
UnknownChar827,Because we're in the business of lending a hand to the newer guilds that can't find work on their own yet.,Judith,Raven,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0014_010
UnknownChar828,"That's something only the guild that takes the job gets to know, I'm afraid.",Yuri,Judith,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0014_010
UnknownChar829,The reward is 6000 Gald. Will you take it?,Yuri,Judith,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0014_010
UnknownChar830,The client for this job isn't exactly nearby. Are you up to it?,Yuri,Judith,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0014_010
UnknownChar831,The imperial capital of Zaphias.,Karol,Yuri,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0014_010
UnknownChar832,"I see. If you feel like doing some more work, let me know.",Yuri,Repede,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0014_010
UnknownChar833,"Well, whenever you're in need of work, feel free to stop by. I should be able to hook you up.",Yuri,Repede,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0014_010
UnknownChar834,"Oh, the job I mentioned last time is still open. Would you like to take it?",Yuri,Repede,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0014_010
UnknownChar835,"Hey, you guys are ... Brave Vesperia ... ",,,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0014_040
UnknownChar836,The boss isn't here anymore.,Yuri,,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0014_040
UnknownChar837,"Yeah, no reason for you to come sniffing around here anymore.",Yuri,,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0014_040
UnknownChar838,Hmph. Never heard of him.,Yuri,Yuri,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0014_040
UnknownChar839,Wait. You know as well as I do we've got no idea what to do with that guy.,Yuri,Yuri,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0014_040
UnknownChar840,We kept him here under house arrest while Yeager was still with us.,Judith,Yuri,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0014_040
UnknownChar841,"But to tell the truth, he's getting to be a waste of space, these days.",Judith,Yuri,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0014_040
UnknownChar842,What're you saying? You're talking to Yeager's killers!,Judith,Yuri,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0014_040
UnknownChar843,Yeager is dead and gone. We're gonna have to face facts sooner or later.,Judith,Yuri,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0014_040
UnknownChar844,But there's a condition.,Judith,Yuri,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0014_040
UnknownChar845,We're trying to start an alliance with a guild called the Soul Smiths.,Karol,Judith,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0014_040
UnknownChar846,"Go ahead, try and force your way in, then!",Yuri,Karol,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0014_040
UnknownChar847,Hmph ... ,Raven,Yuri,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0014_040
UnknownChar848,"We need weapons to defend ourselves against the monsters, don't we?",Raven,Yuri,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0014_040
UnknownChar849,"Without Yeager, it's all we can do to survive out here.",Raven,Yuri,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0014_040
UnknownChar850,That's it. We need somebody to find them for us.,Karol,Karol,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0014_040
UnknownChar851,Don't see why we couldn't.,Yuri,Raven,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0014_040
UnknownChar852,"Come on, move those feet!",,,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0014_060
UnknownChar853, ... (Groan).,,,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0014_060
UnknownChar854,Huh? Do I know you?,Karol,Yuri,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0014_060
UnknownChar855,No clue what you're talking about.,Yuri,Karol,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0014_060
UnknownChar856,"Oh, you must mean the guy who was here with me. There's only one thing that happens to losers like him in Leviathan's Claw.",Karol,Judith,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0014_060
UnknownChar857,"Watch that lip, boy! Let's see what you've got!",Yuri,Karol,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0014_060
UnknownChar858,W-who are all of you ... ?,Estelle,Yuri,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0014_060
UnknownChar859,The very same. But how did you ... ?,Rita,Karol,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0014_060
UnknownChar860,"What's up, Brave Vesperia?",,,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0014_110
UnknownChar861,"Well, of course I have. Got something here with your name on it, after all.",Karol,,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0014_110
UnknownChar862,"Don't get too excited, now. It's from one of the lieutenants in the Imperial Knights.",Yuri,Karol,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0014_110
UnknownChar863,"Oh yeah, there's a note attached.",Raven,Judith,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0014_110
UnknownChar864,"It's none of my business, but it's a pretty big deal for the Knights to send anything like this to Dahngrest.",Yuri,Karol,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0014_110
UnknownChar865,There're folks around here who'd rather not draw the Empire's attention. Do make sure and watch yourselves.,Yuri,Karol,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0014_110
UnknownChar866,"Well, if it isn't my favorite guild. You guys have been keeping busy lately!",,,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0015_010
UnknownChar867,"You're bound to start getting offers on your own before long, I'd wager.",,,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0015_010
UnknownChar868,Here to find a job?,,,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0015_010
UnknownChar869,"Well, how does this sound?",,,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0015_010
UnknownChar870,Got your game plan set? Payment's set at 5500 Gald. How 'bout it?,Yuri,Karol,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0015_010
UnknownChar871,"If I had to put money on it, I'd say any Ruins' Gate people would be at Union HQ.",Yuri,Karol,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0015_010
